text,label
"Iniciativas para prevenir esos mundos en los que ""dieta"" es una palabra clave

#anorexia #bulimia  http://ow.ly/XQvGX",1
Solo las obesas como yo sufrimos de ataques de Ansiedad.#frustración  #Ayuda,1
Sé que un día van a ser flacas  #skinny #anoréxica #fat https://www.instagram.com/p/-2hsksnEzM/,1
"La palta es lo más y ella lo sabe 

#aguacate #veggie #eatveggies er  #comelimpio #nutrición #heatlhyfood #healthy #comidasaludable  https://www.instagram.com/p/Bo9ccQmg5V7/?utm_source=ig_twitter_share&igshid=1ogclsw4uip3y …",0
"Hoy mismo ha arrancando nuestro servicio de platos preparados. Sólo para pacientes actuales o antiguos ( que por tanto siguen la pauta propuesta de ""mantenimiento"").

#ramondecangas #nutrition #healthy #foodlover #comesano #healthyfood",0
http://luzyanocomas.blogspot.mx/p/dieta-de-la-manzana.html … akii les dejo una dieta..... (Y),1
"¡Buenos días!  Les dejo en mi Instagram la receta de este Green Smoothie que aporta vitaminas, minerales, fito nutrientes, enzimas vivas y que ayuda a alcalinizar el cuerpo y lucir una piel radiante.
#detox #greensmoothie #smoothie #desayuno #salud #healthylife #vegan",0
"RT @bollofruits: Hoy te contamos las propiedades del #melón, un producto dulce y a la vez sano.

#Melón #fruta   #alimentacion #salud #fit  #saludable #comidasana #dieta #diet #healthy #healthyfood #nutricionista #bienestar #B…",0
"Y alguien ah comido como maldita gorda..odio las vacaciones no estoy sola y no puedo vomitar...me obligan a comer ""bien""",1
"Peso de Junio: 39 kg.
Peso de Julio: 33 kg.
Peso actual   : 30'5 kg.

Meta...20 kg 

#Fat  #Princess #Don'teat #Cortes #Sangre",1
"Parece que se aproximan mayores tasas de obesidad, con los problemas asociados que ello conlleva, porque no enseñamos a los niños a comer .
Es una triste noticia social para nuestra futura salud social. https://www.facebook.com/1517942885113795/posts/2087549244819820/ …",0
"Granita de frutas y vino con jarabe de pera, Ideal para los días calurosos.

http://ow.ly/IMC530nJvs1 

#cocinafacil #comersano #healthyfood #foodporn #food #foodie #foodgasm  #lovecooking  #instafood #recetasrapidas #recipe #recipes #recetas #comidamexicana #mexicanfood",0
A Veces Duele Mas Que Un Corazón Roto...!!!,1
Comer y devolver las calorías.  #TengoUnDeseoYEs   #perfeccion,1
"Nos encanta crear en la cocina  
tallarines de calabacín con tomate cherry y un toque de crema de cacahuete
 queso eatlean
tofu salteado con tandoori
champiñones con salsa bacon ranch Waldenfarms... https://www.facebook.com/1156769074413580/posts/1893816694042144/ …",0
Me acabo de enterar que cielo latini era la que empezó con  #abzurdah #hermosolibro,1
Thinspo ;) Her instagram account is in the first picture.  #anamia #anaandmia #thinspo #thinspiration,1
"¿Qué hacéis vosotros?
#DíaMundialdelaAlimentación
.
 #salud #diet #dieta #nutricion #nutrition #comida ing #DíaMundialDelPan #hambrecero #hambre0 #respeto #concienciación #imaginación #selección",0
Le decían gorda no lo podía soportar ahora problemas alimenticios tiene que aguantar,1
"63.8 mi numero maldito. 
#RexyBill",1
Se que es difícil...pero fácil o difícil lo lograre... #ana #mia,1
"Intersicop, Salón Internacional de Panadería, Pastelería, Heladería y Café  #actitud #intersicop2019 #feliz #instafood #receta #cocinamosjuntos #felizmartes #madrid #cocinar #breakfast #comidarica #tuesday",0
Esta canción la compuse a la persona q amo y siempre estaré contigo mi niña. Con RESPETO  #anorexia Dios ahí,1
"Yo, cuando me dí cuenta que baje una talla.   #ProAna",1
"No os imaginais lo buenísimo que está esto!!!
Y es que me acabo de despertar de una siesta que había dicho que no me iba a hechar  con un hambre terrible y esto me estaba esperando ...er  #dulcesaludable  #sinazucar",0
"Mañana la empiezo 
Regresó",1
"Les salses del ""Caña de Azúcar""
#foodporn #lovefood #foodlover #foodlove #food #foodie #foodgasm #foodblogger #gastronomia #gastronomy #gastroblogger #gourmet   #barcelonafoodies #comidavenezolana",0
"Lista para iniciar el dia xD ok falta para ir al cole <|3

Será volver a la cinta
Vientre plano voy por ti",1
no destrosen sus cuerpos ni busquen ser aceptadas por que en uds esta la escencia de mujer sea como sean son joyas preciosas,1
"¡Felicidades papá! 
¡Cuídale y en su día regálale #salud!
#diadelpadre #beXfitness  #gym motivation fun life addict #porquetupadrelovale #SanJose #Padres #FelizDiaDelPadre",0
"No he podido ver el #ChesterRuth , pero todo mi #ánimo y #apoyo a @RuthLorenzo1 en su lucha #anorexia #bulimia  #warriors",1
Instagram se preocupa mas que mí propia familia haha #Instagram  #SoCute #cruelrealidad,1
"¿Qué piensan del ""thigh gap""?
 #anorexia #bulimia #anorexiamata 
#princesas",1
Necesito esto la puta madre   #thinspo #thinspiration #goal #SeguimeYTeSigoEnSegundos,1
"- “Parece que ya viene el frío... ¿Unas manitas?”.
- “Eso es ?”.
- “Dice mi #abuela que, como te pongas tonto, no las catas”.
- “Es Real Food. Y #bio Y #ecológica. Y lo que diga ella”.

#FoodPorn #OldSchool #NoGames #MyKitchenMyRules #Nutrición",0
"Tentate, proba nuestras piezas y volvete adicto, este sábado le ponemos comida a tu previa vos solo disfruta hace tu pedido en @EbisushiA #sushi #sushi #sushiargentina #sushitime #sushiroll #sushiman #sushimania #sushitime #comidasana #comida #comidasaludable",0
"Los hombres tienen el gran beneficio de bajar de peso más rápido que las mujeres , esto se debe a que tiene un metabolismo más acelerado, pueden seguir con facilidad la dieta  y tiene un nivel de masa corporal más alto .
 #Men #Healthy #Peso #Diet",0
"Mini consejo: Esto no significa que tomes un suplemento de fibra para paliar los efectos de una mala dieta, si no que mejores tu alimentación y tomes esa fibra de manera natural 
#sop #pcos",0
"El mejor amigo/amiga de la vida, te amo.
 #apoyo #princesas jajajaja",1
"""PROGRAMA #CROSSTRAINING""
By Riobueno  
Certificación & Capacitación Personalizada
Iníciate como #CoachTrainer en #Deporte
* Febrero 22/23/24 Marzo 08/09/10
* #UCAB, #Caracas 
 0424-1737252
@DanielaDieppa @Riobuenogym 
pic.twitter.com/RvWtgCLqfQ",0
Eran unas suculentas almendras crudas con piel. Realmente lo hago por su salud.  El ing está vez se ha aliado con el lado oscuro jejeje  1 - 0 #jandoluin,0
grupo de whatsapp mandar numero por direct o comentario https://www.instagram.com/p/BBneagFhFJC/,1
Yo todo el tiempo. Bah. #girl  #sad,1
Ya e bajado casi 8 kilos gracias a  sin ellas no hubiera podido tengo que tener voluntad para seguir bajando mas...,1
"Rica fabada casera...... me salió muy buena......
#comida #fabada #caserA  #realfooder #somosloquecomemos #ricoysano #noesdieta #hungry #yummy #instadelicious #delicious #foodtruck #instaeat #gourmet #instafood #tasty #foodie #foodblog #onthetable #foodpics",0
Ya no importa nada.  Solo una meta.  Llegaré??   #Anorexia #Bulimia,1
"BBC News Mundo -
En esta entrevista se da voz a muchas y muchas chicas de tu alrededor. 
Sobre el hambre de buey, princesas en reinos inexistentes y una mujer magnífica y valiente:
https://www.bbc.com/mundo/noticias-46072183 …
#CómoVoléSobreElNidoDelCuco",1
Mi amiga Ana / Cortometraje Panamá: http://youtu.be/j39mdyAuZq4  vía @YouTube,1
"Ay dio'mio
Ahí vamos 
 #kmosion #gym #results #wecandoit #Girls #mirrorselfie #Legs #Waist #pinup #Loveme #nopainnogain
#elcansancioestemporal #sisirvedealgosacrificarse… https://www.instagram.com/p/BvaqjeiAlgo/?utm_source=ig_twitter_share&igshid=bq9xw2jm5e8o …",0
"Tostas de queso crema, mermelada de piquillos y anchoas. 
#tastyfood #tostas #anchoas #comida  #delicious #yummy #cocinacasera #cooking #foodpost #foodlover #cuisine #cook #eating #instafood https://scontent.cdninstagram.com/vp/e21748f583b12607930b44bda5696bda/5D12E7F6/t51.2885-15/sh0.08/e35/s640x640/53075197_1357059051101351_6881502377844213319_n.jpg?_nc_ht=scontent.cdninstagram.com …",0
"La lucha por la cual estás pasando el día de hoy te está dando la fortaleza que necesitarás el día de mañana. 
-Robert Tew

#Motivación #fortaleza",0
"Y el día se ha quedado para sofá, manta y palomitas. 

Hoy es un día de eventos deportivos y aunque no ha empezado bien para mi espero que cambie el signo. 

 #finde… https://www.instagram.com/p/Bt_pj1TnL46/?utm_source=ig_twitter_share&igshid=1lvi8z2znbxwb …",0
Receta de ketchup casero https://www.mbfestudio.com/2017/02/ketchup-casero-para-ninos-ingredientes.html … #receta #cocina #saludable #ketchup #ketchupcasero #cocinasana,0
Y hoy para comer pizza! Pero sin dejar de cuidarnos! Pizza de berenjena o como yo la llamo Berenpizza!   #pizza #berenjena #berenpizza #cocinasaludable #cocinaencasa … https://www.instagram.com/p/BsdaLxxn5El/?utm_source=ig_twitter_share&igshid=k3zabmaxbn5z …,0
Lindo día para todos @dandydcuba @PRCFest @michaeljackson #instadaily #travel #life #cute  #nature #beauty #girl #fun #photo #amazing #likeforlike #instalike  #Selfie #smile #me #lifestyle #model #follow4follow #music #friends #motivation #like #food #inspiration #Repost,0
"Coliflor gratinada, capricho de sábado  grilled couliflower #nutrietica #nutricion #coliflor #couliflower #grill #grilled #recetas #recipes #recipegram  #raw #saludable #bienestar #nutrition #nutricionista #foodiegrams #foodie #foodies #foodiegram #ricorico",0
"¿Has probado la #soja ?  
 #sojatexturizada

Descubre la nueva manera de sustituir la carne de forma saludable.",0
Vamos lucha por una talla mas,1
"No existe nada mejor que ir a casa con la familia, comer bien y tratar de relajarse.
#foodfacts #delicious  en Quito, Ecuador https://www.instagram.com/p/BnUPgO3Fa7i/?utm_source=ig_twitter_share&igshid=plz31aibxvvo …",0
"Piensa antes de comer
Piensa como te sentirás después",1
Síntomas de trastorno alimenticio http://ow.ly/4ne9ns  #anorexia  #comida #trastornos #adolescencia,1
"¿Os apetece una ensalada de primavera? Esta semana podéis tomarla con nuestro #menúejecutivo 

#comidasana  en #DeReCoqvinaria #Tomares",0
Iniciamos una nueva temática dedicada a la #nutricion con nuestro #melon piel de sapo  Toda la info en nuestro perfil de Instagram  https://bit.ly/2IyDSXT  #melon #fruta   #alimentacion #salud #fit  #saludable #comidasana #dieta #healthy,0
No sirve de nada que sean  si me las como todas de una sentada,0
"Vamos a poner color a la vida, que ya pone ella los colores grises. 
#quierete
#cuidate 
#veggie
 https://www.instagram.com/p/BoKIKgWHxgpIk5WCEEP_T2rfouk9g1eQpZM2ps0/?utm_source=ig_twitter_share&igshid=19l4busmt2021 …",0
"Quinto día de ayuno completo, se me esta complicando pero no me detendré hasta estar conforme con mi peso.
#RexyBill",1
Un VIDEO Consejo !!!!!! Saludos https://www.youtube.com/watch?v=67OZM_W2Akk … … #calorias #metabolismo #salud #adelgazar #adelgazarapido #adelgazarcomiendo #comidasana #comidasaludable #comida  #dieta #alimentacionsaludable #adelgaza,0
Ya estamos en #primavera familia y venimos rodado! #entrenadorpersonal motivation #lifestyle #aloquevinimos,0
Tiempo para una receta deliciosa!! Quien está listo para mirar el bocadillo saludable que vamos a preparar??? #vidasaludable  #cocina,0
"Ensaladita!
canonigos
Arroz
Garbanzos
Huevo
Semillas variadas
Vinagre de manzana, aove y una pizquita de sal.
#healthymeals #healthy #healthyfood #guacamole # #diet #verduras #fit #healthyfit #weightloss
 https://ift.tt/2KnC3Sl",0
"Regresando de a poco.  
.
.
.
.
.
.
.
.
#functionaltraining #empoweredwomen #bikinibody model #goodvibesonly #cardio  #wod #training @ Fun&Fit Roma https://www.instagram.com/p/BvQX8C8HzUc/?utm_source=ig_twitter_share&igshid=yvfzwyfrw47k …",0
"El mejor estimulo para no abandonar, es tener tu casa cerca del gimnasio. Y nosotros podemos ayudarte a encontrarla  

#Century21Aurum #HacemosTodoPorTi #Gym #Hogar  #Almeria #RoquetasDeMar #Aguadulce #ElEjido",0
pena da ir a hacer ejercicio con un monton de gordas..... como yo :(,1
Alimentos destacados de octubre https://ift.tt/2Qkb1L6  #dietamediterránea   #comidadetemporada #comidadeproximidad #MásMercadoYMenosSupermercado,0
Yo también quiero mostrar mi cuerpo  pero la señora de las #quesadillas cada vez hace más sabrosa la #Salsa,0
"Ironía: Saber hornear & Cocinar pero no pueder comer una sola rebanada o cucharada sin querer usar a Mía.
 #Thinspo #Ironico",1
"Ea, primera cena con tofu cocinado por mí degustada.
Conclusión: Ya puedo mejorar bastante la receta si quiero tomar tofu de vez en cuando   #cocinaloquecomes #nutrimenu #menuorg #buenacena #legumbreriana",0
La anorexia no es algo natural  #Perfeccion,1
La gente juzga porque cuando se miran al espejo no ven lo mismo que nosotros #proana #promia,1
@Alix_Girl vomitar #vomitar  #sexybody #odiolacomida #okno jejejeje besitos nena,1
#thinspo  cuando voy a lograr estar asi?,1
"he bajado 8kg pero sigue sin servirme 
 #bulimia #bulimic #bulimicgirl #anorexia #anorexic #anorexiaeetclub #TCA #ED",1
"Keto Coquito Cocktail (Puerto Rican Eggnog)

 https://ketodietapp.com/Blog/lchf/keto-coquito-puerto-rican-eggnog …

#glutenfree #keto #ketodessert #ketodiet #ketodietapp #lchf #paleo  #sugarfree #vegan #vegetarian #weightloss",0
"Finalizamos el puente con este conjunto que enamora y nuestra @joanamartinezfitness . Consigue tu también el tuyo por direct.
.
.
.
.
.
 girl #fitmom #instafit #instagood #gymmotivation #gym #gymtime #bodybuilding #workout … https://ift.tt/2TXywiA",0
Escabeche de bonito muy fácil  https://www.missblasco.com/escabeche-de-bonito-muy-facil/ … #escabeche #bonito #recetafacil #recetasana #cocinatradicional,0
"""Los animales son mis amigos, y yo, no me como a mis amigos."" 

#VeganQuotes  #GoodLife  #Nature",1
"Hay demasiadas personas en mi casa #MeCagan no me dejan ir a vomitar y necesito vomitar, mi bulimia me lo pideeee",1
"""El día en que una marca ponga tallas normales con las que se pueda identificar, triunfará"" #anorexia",1
Dejare de comer hasta que llegue a ser una princesa,1
"Después de tantos días de postres y dulces , me podía el cuerpo una merienda sana y super rica 
.
.
.
.
.
.
.
  #merienda #snake https://www.instagram.com/p/Br5ZEOBnt0O/?utm_source=ig_twitter_share&igshid=bbp1o8atxrlv …",0
"1050 kcal quemadas, ni yo lo puedo creer gente #ana #mia  #anorexia #bulimia #proana #promia #ed",1
Cuarto dia de #ayuno me ha ido bien aunque me siento un poco debil...  #reto21dias,1
"Patatas a la importancia con almejas blancas. 
#comida #foodpost #cocinando #comidacasera #cocinatradicional #cocinaespañola  https://scontent.cdninstagram.com/vp/3c12ad13cba0b0283947330b21987b53/5C65F68B/t51.2885-15/sh0.08/e35/s640x640/44000215_2284201618474987_5237636342324369501_n.jpg …",0
Frase triste del día,1
Ejemplo de merienda saludable. No le des más vueltas y haz de tu merienda algo saludable. ¿Como averiguarlo? Que no salga en la tele es un buen indicio. #merienda #saludable … https://www.instagram.com/p/Bow0Ghrn2D8/?utm_source=ig_twitter_share&igshid=3lfc2mnnw77e …,0
"Lenguado a la naranja 
#ideasdenutricion #lenguado #naranja #cuidatesiempre #cocinitas  https://www.instagram.com/nutrybo/p/BvMLrkdH9Te/?utm_source=ig_twitter_share&igshid=m5yrrieln2k6 …",0
Qué se debe sentir mirar tus pies en vez de tú panza cuando miras para abajo?#ana #mia  #anorexia #bulimia #proana #promia #ed,1
"No entienden nada las otras personas, nosotras tenemos una meta. Recién he empezado con esto",1
"Cuando hay cambio, lo importante es que tú lo percibas, sin importar lo que los demás piensen, vean o digan... #mimundo #mybody #casi #fit  girl #perfect #body… https://www.instagram.com/yesselinett/p/BvSKGzWBoAc/?utm_source=ig_twitter_share&igshid=11n0pleanclol …",0
LO CONSEGUIRÉ...? ll Huevos escalfados al microondas https://youtu.be/mOke3xA-2Ug  vía @YouTube @compluemprende #receta  #healthy,0
"Y aun que no soy bonita, podré serlo.",1
"¡Hoy vamos a hablar de las propiedades nutricionales del cacao puro! 
  #nutricion #nutrition #comida ing #foodporn #healthy #yummy #FelizFinde #cacao #cocoa",0
Crema de Zapallo 100% #natural #AvrMercado #adomicilio #Temuco  #comesano #HealthyFood  #vivesano #vidasana. Pide la tuya wtpp +56962636601,0
"Hay tantos yogures como tipos de personas, y con nuestra yogurtera podrás preparar el tipo de yogur que más encaja contigo.
#yogur #comidasana  #food #healthyfood",0
"CHICAS NOSOTRAS PODEMOS, TENEMOS QUE SER FUERTES",1
Si tienes alguna de estas inquietudes... ¡ven que puedo ayudarte! @TraumaAragon Cuidamos de ti #nutricion #salud #saludable #deporte #Alimentación #habitossaludables #Recetas #recetassaludables #Alimentos #comida   #comidafamiliar #baloncesto #Zaragoza #Aragon,0
"Día 3 #RetoPrimavera de @ecomamasalt  dia muy duro, Pep tiene mucha fiebre y llevamos… https://www.instagram.com/p/BhcQ8GPH63y/",0
"Arroz de Coliflor con Pollo salteado al oliva y verduras.  #sincarbohidratos 
#Rico,#sano y #Natural. 

#Temuco Recuerden #ComerSano si es una opción. #menosprocesados volvamos a lo #natural #AvrMercado #almuerzosaludable #comidasana  #cambiodehabitos #ricoynatural",0
"CLIC AQUI https://buff.ly/2F62UOj 
Precio: EUR 13,99 Envío GRATIS.
Precio final del producto
Auriculares Bluetooth inalámbrico
#OFERTAS #FelizSabado #GHDU16M #promociones #fotografia #LaMejorCancion90 #Musica",0
